time,type,text,avc_Vehicle.lane_id,avc_Vehicle.vehicle_id,avc_Vehicle.speed,avc_Vehicle.vehicle_class,avc_Vehicle.vehicle_class_ai,avc_Vehicle.length,avc_Vehicle.confidence,avc_Vehicle.detector_type,source.id
2025-03-01T11:57:53.447000+02:00,avc_VehicleEvent,Vehicle detected,2,1454217,31.7,1,Car,5,10,flircam,97869098849
2025-03-01T11:57:55.050000+02:00,avc_VehicleEvent,Vehicle detected,2,1454218,32.9,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:01.724000+02:00,avc_VehicleEvent,Vehicle detected,2,1454219,22.2,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:11.501000+02:00,avc_VehicleEvent,Vehicle detected,2,1454222,27.6,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:13.434000+02:00,avc_VehicleEvent,Vehicle detected,2,1454223,25.3,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:18.373000+02:00,avc_VehicleEvent,Vehicle detected,2,1454224,23.8,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:22.110000+02:00,avc_VehicleEvent,Vehicle detected,2,1454225,27.2,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:27.248000+02:00,avc_VehicleEvent,Vehicle detected,2,1454226,28.3,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:34.260000+02:00,avc_VehicleEvent,Vehicle detected,2,1454227,22.6,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:46.134000+02:00,avc_VehicleEvent,Vehicle detected,2,1454228,29.1,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:48.269000+02:00,avc_VehicleEvent,Vehicle detected,2,1454229,35.5,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:50.805000+02:00,avc_VehicleEvent,Vehicle detected,2,1454230,38.8,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:52.140000+02:00,avc_VehicleEvent,Vehicle detected,2,1454231,39.1,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:55.009000+02:00,avc_VehicleEvent,Vehicle detected,2,1454232,40,1,Car,5,10,flircam,97869098849
2025-03-01T11:58:58.482000+02:00,avc_VehicleEvent,Vehicle detected,8,1454233,16.8,1,Bicycle,1.8,10,flircam,97869098849
2025-03-01T11:58:58.947000+02:00,avc_VehicleEvent,Vehicle detected,2,1454235,26.8,1,Car,5,10,flircam,97869098849
2025-03-01T11:59:07.688000+02:00,avc_VehicleEvent,Vehicle detected,2,1454236,29.3,1,Car,5,10,flircam,97869098849
2025-03-01T11:59:13.761000+02:00,avc_VehicleEvent,Vehicle detected,2,1454243,23.8,1,Car,5,10,flircam,97869098849
2025-03-01T11:59:16.496000+02:00,avc_VehicleEvent,Vehicle detected,2,1454244,25.1,1,Car,5,10,flircam,97869098849
2025-03-01T11:59:34.684000+02:00,avc_VehicleEvent,Vehicle detected,2,1454245,23.7,1,Car,5,10,flircam,97869098849
2025-03-01T11:59:49.032000+02:00,avc_VehicleEvent,Vehicle detected,2,1454248,25.2,1,Car,5,10,flircam,97869098849
2025-03-01T11:59:56.503000+02:00,avc_VehicleEvent,Vehicle detected,2,1454249,23.9,1,Car,5,10,flircam,97869098849
2025-03-01T12:00:01.645000+02:00,avc_VehicleEvent,Vehicle detected,2,1454250,39,1,Car,5,10,flircam,97869098849
2025-03-01T12:00:04.712000+02:00,avc_VehicleEvent,Vehicle detected,2,1454251,27.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:00:26.669000+02:00,avc_VehicleEvent,Vehicle detected,2,1454254,25,1,Car,5,10,flircam,97869098849
2025-03-01T12:00:39.814000+02:00,avc_VehicleEvent,Vehicle detected,2,1454255,37.7,1,Car,5,10,flircam,97869098849
2025-03-01T12:00:43.116000+02:00,avc_VehicleEvent,Vehicle detected,2,1454258,23.9,1,Car,5,10,flircam,97869098849
2025-03-01T12:00:45.895000+02:00,avc_VehicleEvent,Vehicle detected,2,1454261,32.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:01:02.036000+02:00,avc_VehicleEvent,Vehicle detected,2,1454262,34.1,1,Car,5,10,flircam,97869098849
2025-03-01T12:01:05.444000+02:00,avc_VehicleEvent,Vehicle detected,2,1454263,38.5,1,Car,5,10,flircam,97869098849
2025-03-01T12:01:13.915000+02:00,avc_VehicleEvent,Vehicle detected,2,1454266,31.1,1,Car,5,8,flircam,97869098849
2025-03-01T12:01:16.451000+02:00,avc_VehicleEvent,Vehicle detected,2,1454267,26.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:01:22.258000+02:00,avc_VehicleEvent,Vehicle detected,2,1454268,26.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:01:42.243000+02:00,avc_VehicleEvent,Vehicle detected,2,1454271,37.9,1,Car,5,10,flircam,97869098849
2025-03-01T12:01:45.647000+02:00,avc_VehicleEvent,Vehicle detected,2,1454274,43.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:01:50.251000+02:00,avc_VehicleEvent,Vehicle detected,2,1454275,23.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:01:52.389000+02:00,avc_VehicleEvent,Vehicle detected,2,1454276,25.9,1,Car,5,10,flircam,97869098849
2025-03-01T12:01:58.728000+02:00,avc_VehicleEvent,Vehicle detected,2,1454277,26.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:02:11.538000+02:00,avc_VehicleEvent,Vehicle detected,2,1454280,39.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:02:15.545000+02:00,avc_VehicleEvent,Vehicle detected,2,1454281,35.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:02:17.813000+02:00,avc_VehicleEvent,Vehicle detected,2,1454282,34.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:02:22.285000+02:00,avc_VehicleEvent,Vehicle detected,2,1454283,34.3,2,Bus,15,10,flircam,97869098849
2025-03-01T12:02:24.885000+02:00,avc_VehicleEvent,Vehicle detected,2,1454286,33.7,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:15.193000+02:00,avc_VehicleEvent,Vehicle detected,2,1455361,26.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:19.598000+02:00,avc_VehicleEvent,Vehicle detected,2,1455363,23.7,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:24.138000+02:00,avc_VehicleEvent,Vehicle detected,2,1455364,36.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:27.075000+02:00,avc_VehicleEvent,Vehicle detected,8,1455367,17.9,1,Bicycle,1.8,10,flircam,97869098849
2025-03-01T12:54:28.342000+02:00,avc_VehicleEvent,Vehicle detected,2,1455369,38.8,1,Car,5,7,flircam,97869098849
2025-03-01T12:54:31.345000+02:00,avc_VehicleEvent,Vehicle detected,2,1455370,34.9,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:35.012000+02:00,avc_VehicleEvent,Vehicle detected,2,1455371,20.5,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:36.548000+02:00,avc_VehicleEvent,Vehicle detected,2,1455372,24.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:39.818000+02:00,avc_VehicleEvent,Vehicle detected,2,1455373,24.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:43.555000+02:00,avc_VehicleEvent,Vehicle detected,2,1455374,21.7,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:45.156000+02:00,avc_VehicleEvent,Vehicle detected,2,1455375,24.1,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:47.825000+02:00,avc_VehicleEvent,Vehicle detected,2,1455376,22.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:51.696000+02:00,avc_VehicleEvent,Vehicle detected,2,1455377,22.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:53.832000+02:00,avc_VehicleEvent,Vehicle detected,2,1455378,26.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:54:59.838000+02:00,avc_VehicleEvent,Vehicle detected,2,1455379,28.9,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:01.974000+02:00,avc_VehicleEvent,Vehicle detected,2,1455380,27.5,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:03.844000+02:00,avc_VehicleEvent,Vehicle detected,2,1455381,27.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:05.243000+02:00,avc_VehicleEvent,Vehicle detected,2,1455382,34.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:17.689000+02:00,avc_VehicleEvent,Vehicle detected,2,1455383,28.4,2,Bus,15,10,flircam,97869098849
2025-03-01T12:55:19.225000+02:00,avc_VehicleEvent,Vehicle detected,2,1455384,32,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:20.626000+02:00,avc_VehicleEvent,Vehicle detected,2,1455385,32,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:23.696000+02:00,avc_VehicleEvent,Vehicle detected,2,1455386,24.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:26.432000+02:00,avc_VehicleEvent,Vehicle detected,2,1455387,21.7,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:28.500000+02:00,avc_VehicleEvent,Vehicle detected,2,1455388,25,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:31.035000+02:00,avc_VehicleEvent,Vehicle detected,2,1455389,27.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:36.441000+02:00,avc_VehicleEvent,Vehicle detected,2,1455390,41.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:39.726000+02:00,avc_VehicleEvent,Vehicle detected,2,1455393,23.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:44.982000+02:00,avc_VehicleEvent,Vehicle detected,2,1455394,31.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:47.053000+02:00,avc_VehicleEvent,Vehicle detected,2,1455395,36.9,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:53.393000+02:00,avc_VehicleEvent,Vehicle detected,2,1455398,33.4,2,Bus,15,9,flircam,97869098849
2025-03-01T12:55:56.561000+02:00,avc_VehicleEvent,Vehicle detected,2,1455399,23.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:55:58.565000+02:00,avc_VehicleEvent,Vehicle detected,2,1455400,25.1,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:02.099000+02:00,avc_VehicleEvent,Vehicle detected,2,1455401,21.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:03.836000+02:00,avc_VehicleEvent,Vehicle detected,2,1455402,23,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:09.575000+02:00,avc_VehicleEvent,Vehicle detected,2,1455403,23.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:11.242000+02:00,avc_VehicleEvent,Vehicle detected,2,1455404,27.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:14.578000+02:00,avc_VehicleEvent,Vehicle detected,2,1455405,27.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:23.857000+02:00,avc_VehicleEvent,Vehicle detected,2,1455406,40,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:28.527000+02:00,avc_VehicleEvent,Vehicle detected,2,1455413,41.5,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:32.599000+02:00,avc_VehicleEvent,Vehicle detected,2,1455414,23.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:38.071000+02:00,avc_VehicleEvent,Vehicle detected,2,1455415,23,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:40.009000+02:00,avc_VehicleEvent,Vehicle detected,2,1455416,23.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:44.010000+02:00,avc_VehicleEvent,Vehicle detected,2,1455417,23.5,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:45.611000+02:00,avc_VehicleEvent,Vehicle detected,2,1455418,23.5,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:48.216000+02:00,avc_VehicleEvent,Vehicle detected,2,1455419,23.7,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:50.950000+02:00,avc_VehicleEvent,Vehicle detected,2,1455420,22.1,1,Car,5,10,flircam,97869098849
2025-03-01T12:56:53.285000+02:00,avc_VehicleEvent,Vehicle detected,2,1455421,24.9,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:03.401000+02:00,avc_VehicleEvent,Vehicle detected,2,1455422,25.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:07.201000+02:00,avc_VehicleEvent,Vehicle detected,2,1455423,25.5,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:10.802000+02:00,avc_VehicleEvent,Vehicle detected,2,1455424,34.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:14.539000+02:00,avc_VehicleEvent,Vehicle detected,2,1455425,25.5,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:24.548000+02:00,avc_VehicleEvent,Vehicle detected,2,1455426,52.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:28.221000+02:00,avc_VehicleEvent,Vehicle detected,2,1455427,25.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:33.360000+02:00,avc_VehicleEvent,Vehicle detected,2,1455428,34.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:34.961000+02:00,avc_VehicleEvent,Vehicle detected,2,1455429,35.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:36.763000+02:00,avc_VehicleEvent,Vehicle detected,2,1455432,33.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:37.901000+02:00,avc_VehicleEvent,Vehicle detected,2,1455435,33.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:39.192000+02:00,avc_VehicleEvent,Vehicle detected,2,1455438,34.9,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:41.502000+02:00,avc_VehicleEvent,Vehicle detected,2,1455439,40.5,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:44.240000+02:00,avc_VehicleEvent,Vehicle detected,2,1455442,34.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:46.909000+02:00,avc_VehicleEvent,Vehicle detected,2,1455443,26.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:57:50.511000+02:00,avc_VehicleEvent,Vehicle detected,2,1455446,26.6,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:07.860000+02:00,avc_VehicleEvent,Vehicle detected,2,1455455,24.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:12.667000+02:00,avc_VehicleEvent,Vehicle detected,2,1455460,23.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:15.335000+02:00,avc_VehicleEvent,Vehicle detected,2,1455461,24.7,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:20.072000+02:00,avc_VehicleEvent,Vehicle detected,2,1455462,26,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:26.411000+02:00,avc_VehicleEvent,Vehicle detected,2,1455463,35.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:28.613000+02:00,avc_VehicleEvent,Vehicle detected,2,1455464,37.7,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:32.551000+02:00,avc_VehicleEvent,Vehicle detected,2,1455465,20.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:38.290000+02:00,avc_VehicleEvent,Vehicle detected,2,1455466,39.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:41.627000+02:00,avc_VehicleEvent,Vehicle detected,2,1455467,38.2,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:43.962000+02:00,avc_VehicleEvent,Vehicle detected,2,1455470,29.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:47.167000+02:00,avc_VehicleEvent,Vehicle detected,2,1455471,36.1,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:49.503000+02:00,avc_VehicleEvent,Vehicle detected,2,1455472,38.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:51.970000+02:00,avc_VehicleEvent,Vehicle detected,2,1455473,30.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:56.041000+02:00,avc_VehicleEvent,Vehicle detected,2,1455474,33.3,1,Car,5,10,flircam,97869098849
2025-03-01T12:58:58.945000+02:00,avc_VehicleEvent,Vehicle detected,2,1455475,32.8,1,Car,5,10,flircam,97869098849
2025-03-01T12:59:00.746000+02:00,avc_VehicleEvent,Vehicle detected,2,1455480,36.7,1,Car,5,10,flircam,97869098849
2025-03-01T12:59:02.815000+02:00,avc_VehicleEvent,Vehicle detected,2,1455481,35.4,1,Car,5,10,flircam,97869098849
2025-03-01T12:59:07.086000+02:00,avc_VehicleEvent,Vehicle detected,2,1455482,31.4,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:20.649000+02:00,avc_VehicleEvent,Vehicle detected,2,1456522,23.1,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:24.848000+02:00,avc_VehicleEvent,Vehicle detected,2,1456523,20.5,1,Car,5,7,flircam,97869098849
2025-03-01T13:57:34.190000+02:00,avc_VehicleEvent,Vehicle detected,2,1456524,22.9,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:35.791000+02:00,avc_VehicleEvent,Vehicle detected,2,1456525,25.2,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:38.662000+02:00,avc_VehicleEvent,Vehicle detected,2,1456526,23.4,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:43.532000+02:00,avc_VehicleEvent,Vehicle detected,2,1456527,25.3,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:48.214000+02:00,avc_VehicleEvent,Vehicle detected,2,1456534,35.8,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:50.341000+02:00,avc_VehicleEvent,Vehicle detected,2,1456535,36.1,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:52.976000+02:00,avc_VehicleEvent,Vehicle detected,2,1456536,33.2,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:55.043000+02:00,avc_VehicleEvent,Vehicle detected,2,1456537,32,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:56.713000+02:00,avc_VehicleEvent,Vehicle detected,2,1456538,32.7,1,Car,5,10,flircam,97869098849
2025-03-01T13:57:58.113000+02:00,avc_VehicleEvent,Vehicle detected,2,1456539,31.1,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:00.717000+02:00,avc_VehicleEvent,Vehicle detected,2,1456540,23.4,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:07.322000+02:00,avc_VehicleEvent,Vehicle detected,2,1456541,31.5,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:11.462000+02:00,avc_VehicleEvent,Vehicle detected,2,1456542,36.4,2,Bus,15,10,flircam,97869098849
2025-03-01T13:58:13.997000+02:00,avc_VehicleEvent,Vehicle detected,2,1456543,31.6,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:16.469000+02:00,avc_VehicleEvent,Vehicle detected,2,1456544,35.4,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:18.268000+02:00,avc_VehicleEvent,Vehicle detected,2,1456545,37.6,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:22.538000+02:00,avc_VehicleEvent,Vehicle detected,2,1456546,36.7,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:27.141000+02:00,avc_VehicleEvent,Vehicle detected,2,1456547,38.1,1,Car,5,9,flircam,97869098849
2025-03-01T13:58:30.079000+02:00,avc_VehicleEvent,Vehicle detected,2,1456548,34.7,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:31.813000+02:00,avc_VehicleEvent,Vehicle detected,2,1456549,35,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:36.351000+02:00,avc_VehicleEvent,Vehicle detected,2,1456550,24,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:37.954000+02:00,avc_VehicleEvent,Vehicle detected,2,1456551,23.8,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:40.288000+02:00,avc_VehicleEvent,Vehicle detected,2,1456552,23,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:42.292000+02:00,avc_VehicleEvent,Vehicle detected,2,1456553,25.9,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:45.694000+02:00,avc_VehicleEvent,Vehicle detected,2,1456554,24.5,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:48.231000+02:00,avc_VehicleEvent,Vehicle detected,2,1456555,24.3,1,Car,5,10,flircam,97869098849
2025-03-01T13:58:50.031000+02:00,avc_VehicleEvent,Vehicle detected,2,1456556,25.8,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:03.646000+02:00,avc_VehicleEvent,Vehicle detected,2,1456557,27.1,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:09.984000+02:00,avc_VehicleEvent,Vehicle detected,2,1456560,36.8,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:15.523000+02:00,avc_VehicleEvent,Vehicle detected,2,1456561,27,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:18.861000+02:00,avc_VehicleEvent,Vehicle detected,2,1456562,41.5,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:20.732000+02:00,avc_VehicleEvent,Vehicle detected,2,1456563,37,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:23.599000+02:00,avc_VehicleEvent,Vehicle detected,2,1456564,38.5,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:25.668000+02:00,avc_VehicleEvent,Vehicle detected,2,1456565,28.2,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:28.738000+02:00,avc_VehicleEvent,Vehicle detected,2,1456566,35.2,2,Van,6,8,flircam,97869098849
2025-03-01T13:59:31.209000+02:00,avc_VehicleEvent,Vehicle detected,2,1456567,27.3,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:33.208000+02:00,avc_VehicleEvent,Vehicle detected,2,1456568,27.1,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:36.081000+02:00,avc_VehicleEvent,Vehicle detected,2,1456569,27.1,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:38.149000+02:00,avc_VehicleEvent,Vehicle detected,2,1456570,27.1,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:41.419000+02:00,avc_VehicleEvent,Vehicle detected,2,1456571,41.2,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:44.821000+02:00,avc_VehicleEvent,Vehicle detected,2,1456572,36.6,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:48.758000+02:00,avc_VehicleEvent,Vehicle detected,2,1456573,35.2,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:50.426000+02:00,avc_VehicleEvent,Vehicle detected,2,1456574,36.2,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:51.961000+02:00,avc_VehicleEvent,Vehicle detected,2,1456575,33,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:54.964000+02:00,avc_VehicleEvent,Vehicle detected,2,1456576,36.2,1,Car,5,10,flircam,97869098849
2025-03-01T13:59:58.768000+02:00,avc_VehicleEvent,Vehicle detected,2,1456577,32.6,2,Van,6,10,flircam,97869098849
2025-03-01T14:00:04.039000+02:00,avc_VehicleEvent,Vehicle detected,2,1456580,30.4,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:07.310000+02:00,avc_VehicleEvent,Vehicle detected,2,1456581,23,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:10.379000+02:00,avc_VehicleEvent,Vehicle detected,2,1456582,22.9,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:34.769000+02:00,avc_VehicleEvent,Vehicle detected,2,1456585,30.2,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:37.773000+02:00,avc_VehicleEvent,Vehicle detected,2,1456586,36.9,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:39.409000+02:00,avc_VehicleEvent,Vehicle detected,2,1456587,34.2,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:41.610000+02:00,avc_VehicleEvent,Vehicle detected,2,1456588,32.6,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:43.746000+02:00,avc_VehicleEvent,Vehicle detected,2,1456589,32.4,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:45.415000+02:00,avc_VehicleEvent,Vehicle detected,2,1456590,29.8,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:48.215000+02:00,avc_VehicleEvent,Vehicle detected,2,1456591,26.4,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:54.691000+02:00,avc_VehicleEvent,Vehicle detected,2,1456592,26.8,1,Car,5,10,flircam,97869098849
2025-03-01T14:00:58.831000+02:00,avc_VehicleEvent,Vehicle detected,2,1456593,27.1,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:02.034000+02:00,avc_VehicleEvent,Vehicle detected,2,1456594,26.1,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:05.367000+02:00,avc_VehicleEvent,Vehicle detected,2,1456595,33.7,2,Van,6,9,flircam,97869098849
2025-03-01T14:01:06.837000+02:00,avc_VehicleEvent,Vehicle detected,2,1456596,32.8,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:08.705000+02:00,avc_VehicleEvent,Vehicle detected,2,1456597,33.1,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:10.106000+02:00,avc_VehicleEvent,Vehicle detected,2,1456598,30.6,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:13.176000+02:00,avc_VehicleEvent,Vehicle detected,2,1456599,35.6,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:15.010000+02:00,avc_VehicleEvent,Vehicle detected,2,1456600,33.9,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:18.149000+02:00,avc_VehicleEvent,Vehicle detected,2,1456601,25.1,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:23.659000+02:00,avc_VehicleEvent,Vehicle detected,2,1456602,28.8,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:26.790000+02:00,avc_VehicleEvent,Vehicle detected,2,1456603,26.7,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:29.329000+02:00,avc_VehicleEvent,Vehicle detected,2,1456604,24.4,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:35.331000+02:00,avc_VehicleEvent,Vehicle detected,2,1456605,27.6,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:50.748000+02:00,avc_VehicleEvent,Vehicle detected,2,1456606,23.5,1,Car,5,10,flircam,97869098849
2025-03-01T14:01:52.552000+02:00,avc_VehicleEvent,Vehicle detected,2,1456607,28.4,1,Car,5,10,flircam,97869098849
